ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Furukawa22,BNT162b2_2dose_2mo,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_2dose_2mo,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_2dose_2mo_leq38years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_2dose_2mo_leq38years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_2dose_2mo_39_58years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_2dose_2mo_39_58years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_2dose_2mo_geq59years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_2dose_2mo_geq59years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_booster,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_booster,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_booster,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo_leq38years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo_leq38years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo_leq38years,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo_leq38years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo_leq38years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo_leq38years,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_booster_leq38years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_booster_leq38years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_booster_leq38years,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo_9to58years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo_9to58years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo_9to58years,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo_9to58years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo_9to58years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo_9to58years,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_booster_9to58years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_booster_9to58years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_booster_9to58years,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo_geq59years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo_geq59years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_2mo_geq59years,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo_geq59years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo_geq59years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_7mo_geq59years,~,2021-12-28,BNT162b2,3,Japan,NULL
Furukawa22,BNT162b2_3dose_booster_geq59years,~,2021-02-14,BNT162b2,1,Japan,NULL
Furukawa22,BNT162b2_3dose_booster_geq59years,~,2021-03-14,BNT162b2,2,Japan,NULL
Furukawa22,BNT162b2_3dose_booster_geq59years,~,2021-12-28,BNT162b2,3,Japan,NULL
