ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Arora23,BNT162b2_3dose,~,2021-01-01,BNT162b2,1,Germany,NULL
Arora23,BNT162b2_3dose,~,2021-02-01,BNT162b2,2,Germany,NULL
Arora23,BNT162b2_3dose,~,2021-08-01,BNT162b2,3,Germany,NULL
Arora23,vaccination_3dose_BA5_bti,~,2021-01-01,BNT162b2 or AZD1222,1,Germany,NULL
Arora23,vaccination_3dose_BA5_bti,~,2021-02-01,BNT162b2 or AZD1222,2,Germany,NULL
Arora23,vaccination_3dose_BA5_bti,~,2021-08-01,BNT162b2 or AZD1222,3,Germany,NULL
Arora23,vaccination_3dose_monovalent_1dose,~,2021-01-01,BNT162b2 or AZD1222,1,Germany,NULL
Arora23,vaccination_3dose_monovalent_1dose,~,2021-02-01,BNT162b2 or AZD1222,2,Germany,NULL
Arora23,vaccination_3dose_monovalent_1dose,~,2021-08-01,BNT162b2 or AZD1222,3,Germany,NULL
Arora23,vaccination_3dose_monovalent_1dose,~,2022-08-01,mRNA-monovalent,4,Germany,NULL
Arora23,vaccination_3dose_bivalent_1dose,~,2021-01-01,Unknown vaccine,1,Germany,NULL
Arora23,vaccination_3dose_bivalent_1dose,~,2021-02-01,Unknown vaccine,2,Germany,NULL
Arora23,vaccination_3dose_bivalent_1dose,~,2021-08-01,Unknown vaccine,3,Germany,NULL
Arora23,vaccination_3dose_bivalent_1dose,~,2022-08-01,mRNA-bivalent,4,Germany,NULL
