ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Cheng22,BNT162b2_2_doses,~,2021-01-01,BNT162b2,1,China,NULL
Cheng22,BNT162b2_2_doses,~,2021-02-01,BNT162b2,2,China,NULL
Cheng22,BNT162b2_3_doses,~,2021-01-01,BNT162b2,1,China,NULL
Cheng22,BNT162b2_3_doses,~,2021-02-01,BNT162b2,2,China,NULL
Cheng22,BNT162b2_3_doses,~,2021-08-01,BNT162b2,3,China,NULL
Cheng22,CoronaVac_2_doses,~,2021-01-01,CoronaVac,1,China,NULL
Cheng22,CoronaVac_2_doses,~,2021-02-01,CoronaVac,2,China,NULL
Cheng22,CoronaVac_3_doses,~,2021-01-01,CoronaVac,1,China,NULL
Cheng22,CoronaVac_3_doses,~,2021-02-01,CoronaVac,2,China,NULL
Cheng22,CoronaVac_3_doses,~,2021-08-01,CoronaVac,3,China,NULL
Cheng22,CoronaVac_2_doses_BNT162b2_1_dose,~,2021-01-01,CoronaVac,1,China,NULL
Cheng22,CoronaVac_2_doses_BNT162b2_1_dose,~,2021-02-01,CoronaVac,2,China,NULL
Cheng22,CoronaVac_2_doses_BNT162b2_1_dose,~,2021-08-01,BNT162b2,3,China,NULL
Cheng22,CP_BNT162b2_1_dose,~,2021-01-01,BNT162b2,1,China,NULL
Cheng22,CP_CoronaVac_1_dose,~,2021-01-01,CoronaVac,1,China,NULL
