ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Wang23c,mRNA_monovalent_3dose,~,2021-01-01,mRNA-monovalent,1,United States,NULL
Wang23c,mRNA_monovalent_3dose,~,2021-02-01,mRNA-monovalent,2,United States,NULL
Wang23c,mRNA_monovalent_3dose,~,2021-08-01,mRNA-monovalent,3,United States,NULL
Wang23c,mRNA_monovalent_3dose_mRNA_bivalent_1dose,~,2021-01-01,mRNA-monovalent,1,United States,NULL
Wang23c,mRNA_monovalent_3dose_mRNA_bivalent_1dose,~,2021-02-01,mRNA-monovalent,2,United States,NULL
Wang23c,mRNA_monovalent_3dose_mRNA_bivalent_1dose,~,2021-08-01,mRNA-monovalent,3,United States,NULL
Wang23c,mRNA_monovalent_3dose_mRNA_bivalent_1dose,~,2022-08-01,mRNA-bivalent,4,United States,NULL
Wang23c,mRNA_3dose_BA2_BTI,~,2021-01-01,mRNA-monovalent,1,United States,NULL
Wang23c,mRNA_3dose_BA2_BTI,~,2021-02-01,mRNA-monovalent,2,United States,NULL
Wang23c,mRNA_3dose_BA2_BTI,~,2021-08-01,mRNA-monovalent,3,United States,NULL
Wang23c,mRNA_3dose_BA4or5_BTI,~,2021-01-01,mRNA-monovalent,1,United States,NULL
Wang23c,mRNA_3dose_BA4or5_BTI,~,2021-02-01,mRNA-monovalent,2,United States,NULL
Wang23c,mRNA_3dose_BA4or5_BTI,~,2021-08-01,mRNA-monovalent,3,United States,NULL
