ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Muik22c,mRNA_3dose_BA.4/5_BTI,~,2021-04-28,mRNA-monovalent,1,Germany,Table S1
Muik22c,mRNA_3dose_BA.4/5_BTI,~,2021-06-02,mRNA-monovalent,2,Germany,Table S1
Muik22c,mRNA_3dose_BA.4/5_BTI,~,2021-12-12,mRNA-monovalent,3,Germany,Table S1
Muik22c,BNT_3dose,~,2021-05-12,BNT162b2,2,Germany,Table S1
Muik22c,BNT_3dose,~,2021-11-30,BNT162b2,3,Germany,Table S1
Muik22c,mRNA_3dose_BA.1_BTI,~,2021-04-21,mRNA-monovalent,1,Germany,Table S1
Muik22c,mRNA_3dose_BA.1_BTI,~,2021-05-29,mRNA-monovalent,2,Germany,Table S1
Muik22c,mRNA_3dose_BA.1_BTI,~,2021-12-07,mRNA-monovalent,3,Germany,Table S1
Muik22c,mRNA_3dose_BA.2_BTI,~,2021-03-30,mRNA-monovalent,1,Germany,Table S1
Muik22c,mRNA_3dose_BA.2_BTI,~,2021-05-11,mRNA-monovalent,2,Germany,Table S1
Muik22c,mRNA_3dose_BA.2_BTI,~,2021-11-11,mRNA-monovalent,3,Germany,Table S1
Muik22c,BNT_booster_mice,~,2022-04-01,BNT162b2,1,Germany,Fig 1
Muik22c,BNT_booster_mice,~,2022-04-22,BNT162b2,2,Germany,Fig 1
Muik22c,BNT_booster_mice,~,2022-07-14,BNT162b2,3,Germany,Fig 1
Muik22c,BA.1_booster_mice,~,2022-04-01,BNT162b2,1,Germany,Fig 1
Muik22c,BA.1_booster_mice,~,2022-04-22,BNT162b2,2,Germany,Fig 1
Muik22c,BA.1_booster_mice,~,2022-07-14,BNT162b2_BA.1,3,Germany,Fig 1
Muik22c,BA.4/5_booster_mice,~,2022-04-01,BNT162b2,1,Germany,Fig 1
Muik22c,BA.4/5_booster_mice,~,2022-04-22,BNT162b2,2,Germany,Fig 1
Muik22c,BA.4/5_booster_mice,~,2022-07-14,BNT162b2_BA.4/5,3,Germany,Fig 1
Muik22c,BNT_BA.1_biva_mice,~,2022-04-01,BNT162b2,1,Germany,Fig 1
Muik22c,BNT_BA.1_biva_mice,~,2022-04-22,BNT162b2,2,Germany,Fig 1
Muik22c,BNT_BA.1_biva_mice,~,2022-07-14,BNT162b2_BA.1_bivalent,3,Germany,Fig 1
Muik22c,BNT_BA.4/5_biva_mice,~,2022-04-01,BNT162b2,1,Germany,Fig 1
Muik22c,BNT_BA.4/5_biva_mice,~,2022-04-22,BNT162b2,2,Germany,Fig 1
Muik22c,BNT_BA.4/5_biva_mice,~,2022-07-14,BNT162b2_BA.4/5_bivalent,3,Germany,Fig 1
Muik22c,BNT_2dose_mice,~,2022-07-01,BNT162b2,1,Germany,Fig 1
Muik22c,BNT_2dose_mice,~,2022-07-22,BNT162b2,2,Germany,Fig 1
Muik22c,BA.1_2dose_mice,~,2022-07-01,BNT162b2_BA.1,1,Germany,Fig 1
Muik22c,BA.1_2dose_mice,~,2022-07-22,BNT162b2_BA.1,2,Germany,Fig 1
Muik22c,BA.4/5_2dose_mice,~,2022-07-01,BNT162b2_BA.4/5,1,Germany,Fig 1
Muik22c,BA.4/5_2dose_mice,~,2022-07-22,BNT162b2_BA.4/5,2,Germany,Fig 1
Muik22c,BNT_BA.4/5_2dose_mice,~,2022-07-01,BNT162b2_BA.4/5_bivalent,1,Germany,Fig 1
Muik22c,BNT_BA.4/5_2dose_mice,~,2022-07-22,BNT162b2_BA.4/5_bivalent,2,Germany,Fig 1
