ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Lyke22,group_2E,~,2021-01-01,mRNA-1273,1,USA,NULL
Lyke22,group_2E,~,2021-02-01,mRNA-1273,2,USA,NULL
Lyke22,group_2E,~,2021-04-26,mRNA-1273,3,USA,NULL
Lyke22,group_13E,~,2021-01-01,mRNA-1273,1,USA,NULL
Lyke22,group_13E,~,2021-02-01,mRNA-1273,2,USA,NULL
Lyke22,group_13E,~,2021-04-26,mRNA-1273,3,USA,NULL
Lyke22,group_4E,~,2021-01-01,Ad26.COV2.S,1,USA,NULL
Lyke22,group_4E,~,2021-02-01,Ad26.COV2.S,2,USA,NULL
Lyke22,group_4E,~,2021-04-26,Ad26.COV2.S,3,USA,NULL
Lyke22,group_6E,~,2021-01-01,BNT162b2,1,USA,NULL
Lyke22,group_6E,~,2021-02-01,BNT162b2,2,USA,NULL
Lyke22,group_6E,~,2021-04-26,Ad26.COV2.S,3,USA,NULL
Lyke22,group_7E,~,2021-01-01,Ad26.COV2.S,1,USA,NULL
Lyke22,group_7E,~,2021-02-01,Ad26.COV2.S,2,USA,NULL
Lyke22,group_7E,~,2021-04-26,BNT162b2,3,USA,NULL
Lyke22,group_9E,~,2021-01-01,BNT162b2,1,USA,NULL
Lyke22,group_9E,~,2021-02-01,BNT162b2,2,USA,NULL
Lyke22,group_9E,~,2021-04-26,BNT162b2,3,USA,NULL
Lyke22,group_2E_18to55yo,~,2021-01-01,mRNA-1273,1,USA,NULL
Lyke22,group_2E_18to55yo,~,2021-02-01,mRNA-1273,2,USA,NULL
Lyke22,group_2E_18to55yo,~,2021-04-26,mRNA-1273,3,USA,NULL
Lyke22,group_2E_geq56yo,~,2021-01-01,mRNA-1273,1,USA,NULL
Lyke22,group_2E_geq56yo,~,2021-02-01,mRNA-1273,2,USA,NULL
Lyke22,group_2E_geq56yo,~,2021-04-26,mRNA-1273,3,USA,NULL
Lyke22,group_13E_18to55yo,~,2021-01-01,mRNA-1273,1,USA,NULL
Lyke22,group_13E_18to55yo,~,2021-02-01,mRNA-1273,2,USA,NULL
Lyke22,group_13E_18to55yo,~,2021-04-26,mRNA-1273,3,USA,NULL
Lyke22,group_13E_geq56yo,~,2021-01-01,mRNA-1273,1,USA,NULL
Lyke22,group_13E_geq56yo,~,2021-02-01,mRNA-1273,2,USA,NULL
Lyke22,group_13E_geq56yo,~,2021-04-26,mRNA-1273,3,USA,NULL
Lyke22,group_4E_18to55yo,~,2021-01-01,Ad26.COV2.S,1,USA,NULL
Lyke22,group_4E_18to55yo,~,2021-02-01,Ad26.COV2.S,2,USA,NULL
Lyke22,group_4E_18to55yo,~,2021-04-26,Ad26.COV2.S,3,USA,NULL
Lyke22,group_4E_geq56yo,~,2021-01-01,Ad26.COV2.S,1,USA,NULL
Lyke22,group_4E_geq56yo,~,2021-02-01,Ad26.COV2.S,2,USA,NULL
Lyke22,group_4E_geq56yo,~,2021-04-26,Ad26.COV2.S,3,USA,NULL
Lyke22,group_6E_18to55yo,~,2021-01-01,BNT162b2,1,USA,NULL
Lyke22,group_6E_18to55yo,~,2021-02-01,BNT162b2,2,USA,NULL
Lyke22,group_6E_18to55yo,~,2021-04-26,Ad26.COV2.S,3,USA,NULL
Lyke22,group_6E_geq56yo,~,2021-01-01,BNT162b2,1,USA,NULL
Lyke22,group_6E_geq56yo,~,2021-02-01,BNT162b2,2,USA,NULL
Lyke22,group_6E_geq56yo,~,2021-04-26,Ad26.COV2.S,3,USA,NULL
Lyke22,group_7E_18to55yo,~,2021-01-01,Ad26.COV2.S,1,USA,NULL
Lyke22,group_7E_18to55yo,~,2021-02-01,Ad26.COV2.S,2,USA,NULL
Lyke22,group_7E_18to55yo,~,2021-04-26,BNT162b2,3,USA,NULL
Lyke22,group_7E_geq56yo,~,2021-01-01,Ad26.COV2.S,1,USA,NULL
Lyke22,group_7E_geq56yo,~,2021-02-01,Ad26.COV2.S,2,USA,NULL
Lyke22,group_7E_geq56yo,~,2021-04-26,BNT162b2,3,USA,NULL
Lyke22,group_9E_18to55yo,~,2021-01-01,BNT162b2,1,USA,NULL
Lyke22,group_9E_18to55yo,~,2021-02-01,BNT162b2,2,USA,NULL
Lyke22,group_9E_18to55yo,~,2021-04-26,BNT162b2,3,USA,NULL
Lyke22,group_9E_geq56yo,~,2021-01-01,BNT162b2,1,USA,NULL
Lyke22,group_9E_geq56yo,~,2021-02-01,BNT162b2,2,USA,NULL
Lyke22,group_9E_geq56yo,~,2021-04-26,BNT162b2,3,USA,NULL
