ref_name,subject_name,vaccination_date_cmp,vaccination_date,vaccine_name,dosage,location,section
Graham22,BNT162b2_3dose_short,~,2021-01-01,BNT162b2,1,United Kingdom,NULL
Graham22,BNT162b2_3dose_short,~,2021-01-22,BNT162b2,2,United Kingdom,NULL
Graham22,BNT162b2_3dose_short,~,2021-08-22,BNT162b2,3,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend,~,2021-01-01,BNT162b2,1,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend,~,2021-03-12,BNT162b2,2,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend,~,2021-10-12,BNT162b2,3,United Kingdom,NULL
Graham22,BNT162b2_3dose_short_CP,~,2021-01-01,BNT162b2,1,United Kingdom,NULL
Graham22,BNT162b2_3dose_short_CP,~,2021-01-22,BNT162b2,2,United Kingdom,NULL
Graham22,BNT162b2_3dose_short_CP,~,2021-08-22,BNT162b2,3,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend_CP,~,2021-01-01,BNT162b2,1,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend_CP,~,2021-03-12,BNT162b2,2,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend_CP,~,2021-10-12,BNT162b2,3,United Kingdom,NULL
Graham22,BNT162b2_3dose_short_CP_BTI,~,2021-01-01,BNT162b2,1,United Kingdom,NULL
Graham22,BNT162b2_3dose_short_CP_BTI,~,2021-01-22,BNT162b2,2,United Kingdom,NULL
Graham22,BNT162b2_3dose_short_CP_BTI,~,2021-08-22,BNT162b2,3,United Kingdom,NULL
Graham22,BNT162b2_3dose_short_BTI,~,2021-01-01,BNT162b2,1,United Kingdom,NULL
Graham22,BNT162b2_3dose_short_BTI,~,2021-01-22,BNT162b2,2,United Kingdom,NULL
Graham22,BNT162b2_3dose_short_BTI,~,2021-08-22,BNT162b2,3,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend_CP_BTI,~,2021-01-01,BNT162b2,1,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend_CP_BTI,~,2021-03-12,BNT162b2,2,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend_CP_BTI,~,2021-10-12,BNT162b2,3,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend_BTI,~,2021-01-01,BNT162b2,1,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend_BTI,~,2021-03-12,BNT162b2,2,United Kingdom,NULL
Graham22,BNT162b2_3dose_extend_BTI,~,2021-10-12,BNT162b2,3,United Kingdom,NULL
