ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,potency_upper_limit,potency_lower_limit,potency_unit,date_added
Pegu21,mRNA-1273_d43_SDM_G1_1,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,2268,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_2,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,543,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_3,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,2195,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_4,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,2043,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_5,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,1212,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_6,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,5332,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_7,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,656,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_8,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,1758,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_9,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,1181,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_10,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,971,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_11,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,2124,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_12,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,1724,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_13,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,1084,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_14,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,1977,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_15,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,971,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_16,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,946,1,21870,20,NULL,2021-07-14
Pegu21,mRNA-1273_d43_SDM_G1_17,S:614G,Fig. S2,Pseudovirus (lentivirus),NT50,2297,1,21870,20,NULL,2021-07-14
