ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,potency_upper_limit,potency_lower_limit,potency_unit,date_added
Khan22b,01_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,1443,1,10000,20,NULL,2022-06-14
Khan22b,02_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,1961,1,10000,20,NULL,2022-06-14
Khan22b,03_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,1077,1,10000,20,NULL,2022-06-14
Khan22b,04_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,431,1,10000,20,NULL,2022-06-14
Khan22b,05_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,240,1,10000,20,NULL,2022-06-14
Khan22b,06_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,156,1,10000,20,NULL,2022-06-14
Khan22b,13_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,533,1,10000,20,NULL,2022-06-14
Khan22b,15_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,1403,1,10000,20,NULL,2022-06-14
Khan22b,16_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,132,1,10000,20,NULL,2022-06-14
Khan22b,22_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,419,1,10000,20,NULL,2022-06-14
Khan22b,24_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,2053,1,10000,20,NULL,2022-06-14
Khan22b,25_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,818,1,10000,20,NULL,2022-06-14
Khan22b,26_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,580,1,10000,20,NULL,2022-06-14
Khan22b,28_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,2202,1,10000,20,NULL,2022-06-14
Khan22b,29_Fig2a_1_VP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,324,1,10000,20,NULL,2022-06-14
Khan22b,07_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,389,1,10000,20,NULL,2022-06-14
Khan22b,08_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,209,1,10000,20,NULL,2022-06-14
Khan22b,09_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,229,1,10000,20,NULL,2022-06-14
Khan22b,10_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,35,1,10000,20,NULL,2022-06-14
Khan22b,11_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,16,1,10000,20,NULL,2022-06-14
Khan22b,12_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,324,1,10000,20,NULL,2022-06-14
Khan22b,17_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,123,1,10000,20,NULL,2022-06-14
Khan22b,18_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,1181,1,10000,20,NULL,2022-06-14
Khan22b,19_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,50,1,10000,20,NULL,2022-06-14
Khan22b,20_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,455,1,10000,20,NULL,2022-06-14
Khan22b,21_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,269,1,10000,20,NULL,2022-06-14
Khan22b,23_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,2,1,10000,20,NULL,2022-06-14
Khan22b,27_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,1532,1,10000,20,NULL,2022-06-14
Khan22b,30_Fig2a_1_CP,hCoV-19/South Africa/CERI-KRISP-K032888/2021,Figure 2a,Virus isolate,NT50,40,1,10000,20,NULL,2022-06-14
