ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,potency_upper_limit,potency_lower_limit,potency_unit,date_added
Brown21,CP_1,hCoV-19/England/IC19/2020,Figure 4A,Virus isolate,NT50,455,1,1280,10,NULL,2021-03-16
Brown21,CP_2,hCoV-19/England/IC19/2020,Figure 4A,Virus isolate,NT50,118,1,1280,10,NULL,2021-03-16
Brown21,CP_3,hCoV-19/England/IC19/2020,Figure 4A,Virus isolate,NT50,90,1,1280,10,NULL,2021-03-16
Brown21,CP_4,hCoV-19/England/IC19/2020,Figure 4A,Virus isolate,NT50,63,1,1280,10,NULL,2021-03-16
Brown21,CP_5,hCoV-19/England/IC19/2020,Figure 4A,Virus isolate,NT50,63,1,1280,10,NULL,2021-03-16
Brown21,CP_6,hCoV-19/England/IC19/2020,Figure 4A,Virus isolate,NT50,34,1,1280,10,NULL,2021-03-16
Brown21,CP_7,hCoV-19/England/IC19/2020,Figure 4A,Virus isolate,NT50,34,1,1280,10,NULL,2021-03-16
Brown21,CP_8,hCoV-19/England/IC19/2020,Figure 4A,Virus isolate,NT50,17,1,1280,10,NULL,2021-03-16
Brown21,CP_1,hCoV-19/England/204661721/2020,Figure 4A,Virus isolate,NT50,254,1,1280,10,NULL,2021-03-16
Brown21,CP_2,hCoV-19/England/204661721/2020,Figure 4A,Virus isolate,NT50,148,1,1280,10,NULL,2021-03-16
Brown21,CP_3,hCoV-19/England/204661721/2020,Figure 4A,Virus isolate,NT50,99,1,1280,10,NULL,2021-03-16
Brown21,CP_4,hCoV-19/England/204661721/2020,Figure 4A,Virus isolate,NT50,99,1,1280,10,NULL,2021-03-16
Brown21,CP_5,hCoV-19/England/204661721/2020,Figure 4A,Virus isolate,NT50,79,1,1280,10,NULL,2021-03-16
Brown21,CP_6,hCoV-19/England/204661721/2020,Figure 4A,Virus isolate,NT50,66,1,1280,10,NULL,2021-03-16
Brown21,CP_7,hCoV-19/England/204661721/2020,Figure 4A,Virus isolate,NT50,55,1,1280,10,NULL,2021-03-16
Brown21,CP_8,hCoV-19/England/204661721/2020,Figure 4A,Virus isolate,NT50,44,1,1280,10,NULL,2021-03-16
Brown21,CP_B.1.1.7_1,hCoV-19/England/IC19/2020,Figure 4A,Virus isolate,NT50,194,1,1280,10,NULL,2021-03-16
