ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,potency_upper_limit,potency_lower_limit,potency_unit,date_added
Vicenti21,CP_1,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,369,1,12000,1,NULL,2021-11-04
Vicenti21,CP_2,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,242,1,12000,1,NULL,2021-11-04
Vicenti21,CP_3,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,223,1,12000,1,NULL,2021-11-04
Vicenti21,CP_4,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,205,1,12000,1,NULL,2021-11-04
Vicenti21,CP_5,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,179,1,12000,1,NULL,2021-11-04
Vicenti21,CP_6,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,122,1,12000,1,NULL,2021-11-04
Vicenti21,CP_7,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,82,1,12000,1,NULL,2021-11-04
Vicenti21,CP_8,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,76,1,12000,1,NULL,2021-11-04
Vicenti21,CP_9,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,58,1,12000,1,NULL,2021-11-04
Vicenti21,CP_10,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,44,1,12000,1,NULL,2021-11-04
Vicenti21,CP_11,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,29,1,12000,1,NULL,2021-11-04
Vicenti21,CP_12,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,27,1,12000,1,NULL,2021-11-04
Vicenti21,CP_13,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,25,1,12000,1,NULL,2021-11-04
Vicenti21,CP_14,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,15,1,12000,1,NULL,2021-11-04
Vicenti21,CP_15,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,20,1,12000,1,NULL,2021-11-04
Vicenti21,CP_16,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,16,1,12000,1,NULL,2021-11-04
Vicenti21,CP_17,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,14,1,12000,1,NULL,2021-11-04
Vicenti21,CP_18,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,9,1,12000,1,NULL,2021-11-04
Vicenti21,CP_19,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,6,1,12000,1,NULL,2021-11-04
Vicenti21,CP_20,hCoV-19/Italy/LOM-UniMI32/2020,Figure 1,Virus isolate,NT50,4,1,12000,1,NULL,2021-11-04
Vicenti21,CP_1,hCoV-19/Italy/LOM-UniMI34/2021,Figure 1,Virus isolate,NT50,1863,1,12000,1,NULL,2021-11-04
Vicenti21,CP_2,hCoV-19/Italy/LOM-UniMI34/2021,Figure 1,Virus isolate,NT50,63,1,12000,1,NULL,2021-11-04
Vicenti21,CP_3,hCoV-19/Italy/LOM-UniMI34/2021,Figure 1,Virus isolate,NT50,249,1,12000,1,NULL,2021-11-04
