ref_name,subject_name,rx_name,collection_date_cmp,collection_date,location,cumulative_group,section
Branche22,Arm_1_mRNA-1273_uninfected,Arm_1_mRNA-1273_uninfected_D1,~,2022-05-20,USA,Arm_1_mRNA-1273_uninfected,Table 1
Branche22,Arm_1_mRNA-1273_infected,Arm_1_mRNA-1273_infected_D1,~,2022-05-20,USA,Arm_1_mRNA-1273_infected,Table 1
Branche22,Arm_1_mRNA-1273_uninfected,Arm_1_mRNA-1273_uninfected_D15,~,2022-05-20,USA,Arm_1_mRNA-1273_uninfected,Table 1
Branche22,Arm_1_mRNA-1273_infected,Arm_1_mRNA-1273_infected_D15,~,2022-05-20,USA,Arm_1_mRNA-1273_infected,Table 1
Branche22,Arm_2_3_Beta_BA1_uninfected,Arm_2_3_Beta_BA1_uninfected_D1,~,2022-05-20,USA,Arm_2_3_Beta_BA1_uninfected,Table 1
Branche22,Arm_2_3_Beta_BA1_infected,Arm_2_3_Beta_BA1_infected_D1,~,2022-05-20,USA,Arm_2_3_Beta_BA1_infected,Table 1
Branche22,Arm_2_3_Beta_BA1_uninfected,Arm_2_3_Beta_BA1_uninfected_D15,~,2022-05-20,USA,Arm_2_3_Beta_BA1_uninfected,Table 1
Branche22,Arm_2_3_Beta_BA1_infected,Arm_2_3_Beta_BA1_infected_D15,~,2022-05-20,USA,Arm_2_3_Beta_BA1_infected,Table 1
Branche22,Arm_4_Delta_BA1_uninfected,Arm_4_Delta_BA1_uninfected_D1,~,2022-05-20,USA,Arm_4_Delta_BA1_uninfected,Table 1
Branche22,Arm_4_Delta_BA1_infected,Arm_4_Delta_BA1_infected_D1,~,2022-05-20,USA,Arm_4_Delta_BA1_infected,Table 1
Branche22,Arm_4_Delta_BA1_uninfected,Arm_4_Delta_BA1_uninfected_D15,~,2022-05-20,USA,Arm_4_Delta_BA1_uninfected,Table 1
Branche22,Arm_4_Delta_BA1_infected,Arm_4_Delta_BA1_infected_D15,~,2022-05-20,USA,Arm_4_Delta_BA1_infected,Table 1
Branche22,Arm_5_BA1_uninfected,Arm_5_BA1_uninfected_D1,~,2022-05-20,USA,Arm_5_BA1_uninfected,Table 1
Branche22,Arm_5_BA1_infected,Arm_5_BA1_infected_D1,~,2022-05-20,USA,Arm_5_BA1_infected,Table 1
Branche22,Arm_5_BA1_uninfected,Arm_5_BA1_uninfected_D15,~,2022-05-20,USA,Arm_5_BA1_uninfected,Table 1
Branche22,Arm_5_BA1_infected,Arm_5_BA1_infected_D15,~,2022-05-20,USA,Arm_5_BA1_infected,Table 1
Branche22,Arm_6_BA1_mRNA-1273_uninfected,Arm_6_BA1_mRNA-1273_uninfected_D1,~,2022-05-20,USA,Arm_6_BA1_mRNA-1273_uninfected,Table 1
Branche22,Arm_6_BA1_mRNA-1273_infected,Arm_6_BA1_mRNA-1273_infected_D1,~,2022-05-20,USA,Arm_6_BA1_mRNA-1273_infected,Table 1
Branche22,Arm_6_BA1_mRNA-1273_uninfected,Arm_6_BA1_mRNA-1273_uninfected_D15,~,2022-05-20,USA,Arm_6_BA1_mRNA-1273_uninfected,Table 1
Branche22,Arm_6_BA1_mRNA-1273_infected,Arm_6_BA1_mRNA-1273_infected_D15,~,2022-05-20,USA,Arm_6_BA1_mRNA-1273_infected,Table 1
Branche22,Arm_1_mRNA-1273_uninfected,Arm_1_mRNA-1273_uninfected_D15_TS5,~,2022-05-20,USA,Arm_1_mRNA-1273_uninfected,Table 1
Branche22,Arm_2_3_Beta_BA1_uninfected,Arm_2_Beta_BA1_uninfected_D15_TS5,~,2022-05-20,USA,Arm_2_3_Beta_BA1_uninfected,Table 1
Branche22,Arm_4_Delta_BA1_uninfected,Arm_4_Delta_BA1_uninfected_D15_TS5,~,2022-05-20,USA,Arm_4_Delta_BA1_uninfected,Table 1
Branche22,Arm_6_BA1_mRNA-1273_uninfected,Arm_6_BA1_mRNA-1273_uninfected_D15_TS5,~,2022-05-20,USA,Arm_6_BA1_mRNA-1273_uninfected,Table 1
