ref_name,rx_name,subject_name,collection_date,cumulative_group
Cele21b,CP_first_wave,CP_first_wave,2020-09-30,CP_first_wave
Cele21b,BNT,BNT,2021-04-08,BNT
Cele21b,CP_first_wave_F2B,CP_first_wave,2020-09-30,CP_first_wave
Cele21b,CP_first_wave_F2C,CP_first_wave,2020-09-30,CP_first_wave
Cele21b,CP_first_wave_F2D,CP_first_wave,2020-09-30,CP_first_wave
Cele21b,CP_Beta_F2E,CP_Beta,2021-03-31,CP_Beta
Cele21b,CP_Beta_F2F,CP_Beta,2021-03-31,CP_Beta
Cele21b,CP_Delta_F2G,CP_Delta,2021-07-31,CP_Delta
Cele21b,CP_Delta_F2H,CP_Delta,2021-07-31,CP_Delta
Cele21b,CP_Delta,CP_Delta,2021-07-31,CP_Delta
