ref_name,rx_name,subject_name,collection_date,cumulative_group
Newman21,BNT_2dose_20week_F4B,BNT,2021-06-10,BNT
Newman21,BNT_2dose_20week_F4C,BNT,2021-06-10,BNT
Newman21,BNT_2dose_3week_F2B,BNT,2021-02-11,BNT
Newman21,BNT_2dose_3week_F2C,BNT,2021-02-11,BNT
Newman21,BNT_2dose_3week_F3B_left,BNT,2021-02-11,BNT
Newman21,BNT_2dose_3week_F3B_middle,BNT,2021-02-11,BNT
Newman21,BNT_2dose_3week_F3B_right,BNT,2021-02-11,BNT
Newman21,BNT_2dose_3week_F4B,BNT,2021-02-11,BNT
Newman21,BNT_2dose_3week_F4C,BNT,2021-02-11,BNT
Newman21,BNT_3dose_4week_F4B,BNT,2021-08-18,BNT
Newman21,BNT_3dose_4week_F4C,BNT,2021-08-18,BNT
