ref_name,rx_name,subject_name,collection_date,cumulative_group
Meng22,AZD1222_2dose_1m,AZD1222_BNT,2021-03-01,AZD1222_BNT
Meng22,AZD1222_2dose_6m,AZD1222_BNT,2021-08-01,AZD1222_BNT
Meng22,AZD1222_2dose_BNT_1dose_1,AZD1222_BNT,2021-09-01,AZD1222_BNT
Meng22,BNT_2dose_1m,BNT,2021-03-01,BNT
Meng22,BNT_2dose_6m,BNT,2021-08-01,BNT
Meng22,BNT_2dose_BNT_1dose_1,BNT,2021-09-01,BNT
Meng22,BNT_SFig4_2dose,BNT,2021-03-01,BNT
Meng22,AZD_SFig4_2dose,AZD1222,2021-03-01,AZD1222
Meng22,mRNA_SFig4_2dose,mRNA-1273,2021-03-01,mRNA-1273
Meng22,CoronaVac_SFig4_2dose,CoronaVac,2021-03-01,CoronaVac
Meng22,CP_early,CP_early,2020-04-30,CP_early
Meng22,CP_Delta,CP_Delta,2021-07-30,CP_Delta
