ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Edara21b,CP_acute_2,B.1 full genome,B.1.351 full genome,1,Table S1,=,2.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_4,B.1 full genome,B.1.351 full genome,1,Table S1,=,4.0,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_7,B.1 full genome,B.1.351 full genome,1,Table S1,=,7.6,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_8,B.1 full genome,B.1.351 full genome,1,Table S1,=,3.1,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_9,B.1 full genome,B.1.351 full genome,1,Table S1,=,1.9,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_11,B.1 full genome,B.1.351 full genome,1,Table S1,=,6.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_12,B.1 full genome,B.1.351 full genome,1,Table S1,=,1.6,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_13,B.1 full genome,B.1.351 full genome,1,Table S1,=,11.2,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_14,B.1 full genome,B.1.351 full genome,1,Table S1,=,5.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_17,B.1 full genome,B.1.351 full genome,1,Table S1,=,5.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_acute_19,B.1 full genome,B.1.351 full genome,1,Table S1,=,7.9,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_21,B.1 full genome,B.1.351 full genome,1,Table S1,=,5.1,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_2nd_21,B.1 full genome,B.1.351 full genome,1,Table S1,=,2.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_22,B.1 full genome,B.1.351 full genome,1,Table S1,=,5.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_2nd_22,B.1 full genome,B.1.351 full genome,1,Table S1,=,2.0,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_2nd_23,B.1 full genome,B.1.351 full genome,1,Table S1,=,3.2,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_24,B.1 full genome,B.1.351 full genome,1,Table S1,=,12.1,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_2nd_24,B.1 full genome,B.1.351 full genome,1,Table S1,=,3.7,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,CP_25,B.1 full genome,B.1.351 full genome,1,Table S1,=,4.5,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,1,Table S2,=,8.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,2,Table S2,=,3.2,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,3,Table S2,=,2.6,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,4,Table S2,=,3.7,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,5,Table S2,=,5.8,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,6,Table S2,=,5.6,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,7,Table S2,=,3.4,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,8,Table S2,=,7.4,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,9,Table S2,=,2.4,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,10,Table S2,=,9.1,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,11,Table S2,=,1.5,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,12,Table S2,=,3.6,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,13,Table S2,=,4.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,14,Table S2,=,4.4,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,15,Table S2,=,2.7,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,16,Table S2,=,4.5,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,17,Table S2,=,4.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,18,Table S2,=,7.7,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21b,mRNA-1273,B.1 full genome,B.1.351 full genome,19,Table S2,=,2.6,50,NULL,NULL,1,authentic virus,2021-05-11
