ref_name,rx_name,control_variant_name,variant_name,ordinal_number,section,fold_cmp,fold,resistance_level,ineffective,cumulative_count,assay,date_added
Mallm21,BNT162b2,Wildtype,A.27.RN full genome,1,Fig. 4,=,2.7,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,A.27.RN full genome,2,Fig. 4,=,2.7,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,A.27.RN full genome,3,Fig. 4,=,4.0,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,A.27.RN full genome,4,Fig. 4,=,2.3,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,A.27.RN full genome,5,Fig. 4,=,2.3,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,A.27.RN full genome,6,Fig. 4,=,1.7,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.1.7 full genome,1,Fig. 4,=,1.2,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.1.7 full genome,2,Fig. 4,=,1.0,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.1.7 full genome,3,Fig. 4,=,0.9,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.1.7 full genome,4,Fig. 4,=,0.8,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.1.7 full genome,5,Fig. 4,=,1.2,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.1.7 full genome,6,Fig. 4,=,0.5,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.351 full genome,1,Fig. 4,=,4.0,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.351 full genome,2,Fig. 4,=,3.7,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.351 full genome,3,Fig. 4,=,5.9,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.351 full genome,4,Fig. 4,=,5.4,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.351 full genome,5,Fig. 4,=,8.6,NULL,NULL,1,authentic virus,2021-05-03
Mallm21,BNT162b2,Wildtype,B.1.351 full genome,6,Fig. 4,=,1.7,NULL,NULL,1,authentic virus,2021-05-03
