ref_name,rx_name,control_variant_name,variant_name,ordinal_number,section,fold_cmp,fold,resistance_level,ineffective,cumulative_count,assay,date_added
Marot21,CP,S:614G,B.1.1.7 full genome,2,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.1.7 full genome,3,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.1.7 full genome,4,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.1.7 full genome,5,Table S2,NULL,NULL,NULL,control,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.1.7 full genome,7,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.1.7 full genome,8,Table S2,NULL,NULL,NULL,control,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,2,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,3,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,4,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,5,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,7,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,8,Table S2,NULL,NULL,NULL,both,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,12,Table S2,>,9999,NULL,experimental,1,authentic virus,2021-03-08
Marot21,BNT162b2,S:614G,B.1.1.7 full genome,6,Table S1,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,BNT162b2,S:614G,B.1.1.7 full genome,26,Table S1,=,2,NULL,experimental,1,authentic virus,2021-03-08
Marot21,BNT162b2,S:614G,B.1.1.7 full genome,28,Table S1,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,BNT162b2,S:614G,B.1.351 full genome,6,Table S1,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,BNT162b2,S:614G,B.1.351 full genome,8,Table S1,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,BNT162b2,S:614G,B.1.351 full genome,9,Table S1,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,BNT162b2,S:614G,B.1.351 full genome,26,Table S1,=,2,NULL,experimental,1,authentic virus,2021-03-08
Marot21,BNT162b2,S:614G,B.1.351 full genome,28,Table S1,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.1.7 full genome,1,Table S2,=,2,NULL,experimental,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.1.7 full genome,6,Table S2,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,1,Table S2,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,6,Table S2,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,9,Table S2,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,10,Table S2,=,8,NULL,experimental,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,13,Table S2,=,4,NULL,experimental,1,authentic virus,2021-03-08
Marot21,CP,S:614G,B.1.351 full genome,14,Table S2,=,8,NULL,experimental,1,authentic virus,2021-03-08
