ref_name,rx_name,control_variant_name,variant_name,ordinal_number,section,fold_cmp,fold,resistance_level,ineffective,cumulative_count,assay,date_added
Wibmer21,CP_Titer_LT400,Control,B.1.351 Spike,5,Figure 2,>,2.45,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 Spike,6,Figure 2,>,2.55,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 Spike,7,Figure 2,>,6.6,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 RBD,8,Figure 2,>,7,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 RBD,9,Figure 2,>,7.7,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 Spike,8,Figure 2,>,7,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 Spike,9,Figure 2,>,7.7,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 RBD,10,Figure 2,>,8.2,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 Spike,10,Figure 2,>,8.2,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 Spike,11,Figure 2,>,8.7,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 Spike,12,Figure 2,>,8.7,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 RBD,11,Figure 2,>,8.7,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 Spike,13,Figure 2,>,8.85,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_LT400,Control,B.1.351 RBD,6,Figure 2,>,2.6,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CA1,Control,B.1.351 Spike,1,Figure 1d,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CA1,Control,B.1.351 RBD,1,Figure 1d,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CC12.1,Control,B.1.351 Spike,1,Figure 1d,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CC12.1,Control,B.1.351 RBD,1,Figure 1d,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,LY-CoV016,Control,B.1.351 Spike,1,Figure 1d,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,LY-CoV016,Control,B.1.351 RBD,1,Figure 1d,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,BD23,Control,B.1.351 Spike,1,Figure 1g,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,BD23,Control,B.1.351 RBD,1,Figure 1g,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,C119,Control,B.1.351 Spike,1,Figure 1g,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,C119,Control,B.1.351 RBD,1,Figure 1g,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,P2B-2F6,Control,B.1.351 Spike,1,Figure 1g,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,P2B-2F6,Control,B.1.351 RBD,1,Figure 1g,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,4A8,Control,B.1.351 NTD,1,Figure 1k,>,9999,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_GT400,Control,B.1.351 RBD,21,Figure 2,>,5,NULL,experimental,1,NULL,2021-01-27
Wibmer21,CP_Titer_GT400,Control,B.1.351 RBD,22,Figure 2,>,5,NULL,experimental,1,NULL,2021-01-27
